Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
7.88697E-3,30.14545155,0.212767079,0.009852217,0.438729198,0
7.90371E-3,30.663085009,0.213122336,0.009852217,0.440242057,0
8.05151E-3,30.968568568,0.216246096,0.009304871,0.440242057,0
8.10331E-3,31.075613663,0.217334839,0.009304871,0.441754917,0
8.28511E-3,31.451342663,0.22113251,0.009304871,0.446293495,0
8.47079E-3,31.673773906,0.224973509,0.008757526,0.447806354,0
8.59207E-3,31.806005055,0.227461937,0.008757526,0.449319213,0
8.79564E-3,32.027948643,0.231602916,0.008757526,0.452344932,0
9.14429E-3,32.408070889,0.238592974,0.008757526,0.453857791,0
9.37973E-3,33.346043788,0.243241874,0.008210181,0.455370651,0
9.4982E-3,34.01435366,0.245559745,0.007662835,0.45688351,0
9.54901E-3,34.300944331,0.24654937,0.007662835,0.458396369,0
9.75014E-3,34.503921885,0.250441971,0.00711549,0.461422088,0
1.00559E-2,34.81247041,0.256282717,0.00711549,0.464447806,0
1.03568E-2,35.116142963,0.26194296,0.00711549,0.467473525,0
1.05993E-2,35.360876169,0.266442301,0.00711549,0.472012103,0
1.08392E-2,35.95461477,0.270839144,0.006568144,0.472012103,0
1.09995E-2,36.351435639,0.273748475,0.006568144,0.473524962,0
1.12845E-2,36.75387667,0.278863188,0.006020799,0.475037821,0
1.15298E-2,37.049997123,0.283208109,0.006020799,0.476550681,0
1.17765E-2,37.347836902,0.28752576,0.006020799,0.47806354,0
1.20432E-2,37.66975041,0.292134285,0.006020799,0.481089259,0
1.23119E-2,38.900940892,0.296718873,0.005473454,0.481089259,0
1.24992E-2,39.340261142,0.299878291,0.004926108,0.481089259,0
1.286E-2,40.186943181,0.305887908,0.004926108,0.482602118,0
1.45916E-2,41.646101945,0.333345359,0.004378763,0.482602118,0
1.49462E-2,41.845154566,0.338702608,0.003831418,0.482602118,0
1.65501E-2,42.745449064,0.361895216,0.003831418,0.485627837,0
1.70737E-2,43.039366456,0.369118608,0.003831418,0.487140696,0
1.77546E-2,43.421557727,0.378270402,0.003831418,0.488653555,0
1.87491E-2,43.741734974,0.391171056,0.003284072,0.488653555,0
1.95222E-2,43.99062105,0.400835271,0.003284072,0.490166415,0
1.98611E-2,44.099730371,0.404975907,0.003284072,0.491679274,0
2.44865E-2,45.588800045,0.456258124,0.003284072,0.493192133,0
2.51392E-2,45.798907769,0.462790972,0.003284072,0.494704992,0
2.65481E-2,47.809598432,0.476372571,0.002736727,0.496217852,0
2.69337E-2,48.690379922,0.479971,0.002736727,0.49924357,0
2.74705E-2,48.912551714,0.484898234,0.002189381,0.50075643,0
2.86825E-2,49.414196477,0.495687278,0.002189381,0.502269289,0
2.89898E-2,49.541405094,0.49835174,0.002189381,0.503782148,0
3.10019E-2,50.374201056,0.515122908,0.002189381,0.506807867,0
3.2605E-2,51.037723009,0.52770334,0.002189381,0.508320726,0
3.31669E-2,51.27028943,0.531959705,0.002189381,0.509833585,0
3.42333E-2,51.711676648,0.539830427,0.002189381,0.511346445,0
3.44176E-2,51.787981636,0.541164322,0.002189381,0.512859304,0
3.52452E-2,52.130513466,0.547058108,0.002189381,0.514372163,0
3.79027E-2,54.928687601,0.565001026,0.001642036,0.517397882,0
3.79776E-2,55.012965084,0.56548631,0.001642036,0.518910741,0
3.87217E-2,55.84996317,0.570247753,0.001642036,0.520423601,0
3.89793E-2,56.139712528,0.571871832,0.001642036,0.523449319,0
4.10624E-2,56.403616768,0.584568266,0.001094691,0.523449319,0
4.18581E-2,56.504420225,0.589221393,0.001094691,0.524962179,0
4.48825E-2,56.887570988,0.605995545,0.001094691,0.531013616,0
4.74399E-2,57.211557196,0.619146215,0.001094691,0.532526475,0
4.84248E-2,57.336328114,0.62397953,0.001094691,0.534039334,0
5.12679E-2,57.696510734,0.637268208,0.001094691,0.538577912,0
5.32517E-2,57.947827166,0.645997417,0.001094691,0.54311649,0
5.39868E-2,58.040950393,0.649126213,0.001094691,0.544629349,0
5.70307E-2,58.426574273,0.661514654,0.001094691,0.546142209,0
5.81015E-2,58.562227052,0.665667153,0.001094691,0.549167927,0
6.05191E-2,58.868507852,0.674678174,0.001094691,0.550680787,0
6.21683E-2,59.077438261,0.680551414,0.001094691,0.555219365,0
7.19544E-2,60.31720494,0.711461913,0.001094691,0.558245083,0
7.48119E-2,60.679203751,0.719390124,0.001094691,0.561270802,0
7.76474E-2,61.03842857,0.726838318,0.001094691,0.562783661,0
8.46845E-2,61.929930062,0.743720102,0.001094691,0.56580938,0
8.60509E-2,62.103027995,0.746758905,0.001094691,0.567322239,0
9.97995E-2,63.844787468,0.773752909,0.001094691,0.570347958,0
1.06908E-1,64.745298772,0.785570234,0.001094691,0.571860817,0
1.08608E-1,64.960736834,0.788216669,0.001094691,0.573373676,0
1.12223E-1,65.418718265,0.793631015,0.001094691,0.574886536,0
1.14931E-1,65.761715556,0.797508095,0.001094691,0.576399395,0
1.20487E-1,66.465601971,0.805025201,0.001094691,0.579425113,0
1.29373E-1,67.591298126,0.815951994,0.001094691,0.580937973,0
1.53151E-1,70.603635657,0.83995371,0.001094691,0.582450832,0
1.60633E-1,71.551498535,0.846262316,0.001094691,0.583963691,0
1.63388E-1,71.900541562,0.848461913,0.001094691,0.58698941,0
1.70579E-1,72.811609453,0.853917393,0.001094691,0.588502269,0
1.72133E-1,73.008397575,0.855044574,0.001094691,0.590015129,0
1.84287E-1,74.548179226,0.863297932,0.001094691,0.591527988,0
2.02476E-1,81.09538405,0.874031609,0.000547345,0.593040847,0
2.02972E-1,81.278723723,0.874300414,0.000547345,0.594553707,0
2.06406E-1,82.549808044,0.876132934,0.000547345,0.596066566,0
2.14044E-1,85.376526493,0.880022691,0.000547345,0.597579425,0
2.1644E-1,86.263123642,0.881192871,0.000547345,0.599092284,0
2.23569E-1,88.901557415,0.884543992,0.000547345,0.600605144,0
2.24556E-1,89.266783096,0.884993034,0.000547345,0.602118003,0
2.32526E-1,92.216509879,0.888495572,0.000547345,0.603630862,0
2.39379E-1,94.75273238,0.891340888,0.000547345,0.605143722,0
2.4015E-1,95.037903399,0.891651758,0.000547345,0.606656581,0
2.50866E-1,99.003939947,0.895797861,0.000547345,0.60816944,0
2.52014E-1,99.428484323,0.896222956,0.000547345,0.611195159,0
2.53558E-1,100,0.896789765,0.000547345,0.612708018,0
2.58661E-1,100,0.898619575,0,0.612708018,0
2.72839E-1,100,0.903378652,0,0.614220877,0
2.75917E-1,100,0.904353481,0,0.615733737,0
2.86201E-1,100,0.907472352,0,0.617246596,0
2.93508E-1,100,0.909567723,0,0.618759455,0
2.99934E-1,100,0.911333333,0,0.620272315,0
3.12063E-1,100,0.914484716,0,0.621785174,0
3.39509E-1,100,0.92085065,0,0.623298033,0
3.53338E-1,100,0.923712091,0,0.624810893,0
3.72647E-1,100,0.927378007,0,0.626323752,0
3.77808E-1,100,0.928298838,0,0.627836611,0
4.09007E-1,100,0.93340403,0,0.62934947,0
4.21417E-1,100,0.935238205,0,0.63086233,0
4.25772E-1,100,0.935858107,0,0.632375189,0
4.31762E-1,100,0.936691621,0,0.633888048,0
4.33644E-1,100,0.936949074,0,0.635400908,0
4.37612E-1,100,0.937484948,0,0.636913767,0
4.5056E-1,100,0.939172225,0,0.638426626,0
4.6058E-1,100,0.940416755,0,0.639939486,0
4.76033E-1,100,0.94223926,0,0.641452345,0
4.90971E-1,100,0.943897979,0,0.642965204,0
4.97044E-1,100,0.944545438,0,0.644478064,0
5.24505E-1,100,0.947295812,0,0.645990923,0
5.28364E-1,100,0.947660651,0,0.647503782,0
5.51198E-1,100,0.949719846,0,0.649016641,0
5.61291E-1,100,0.950579283,0,0.650529501,0
5.76449E-1,100,0.951816197,0,0.65204236,0
5.82283E-1,100,0.952275886,0,0.653555219,0
5.85142E-1,100,0.952497976,0,0.655068079,0
5.86955E-1,100,0.952637764,0,0.656580938,0
6.15438E-1,100,0.954730493,0,0.658093797,0
6.3087E-1,100,0.955788938,0,0.659606657,0
6.74095E-1,100,0.958506233,0,0.661119516,0
6.76649E-1,100,0.958656368,0,0.662632375,0
6.97366E-1,100,0.959835257,0,0.664145234,0
7.16942E-1,100,0.960889038,0,0.665658094,0
8.06471E-1,100,0.965079253,0,0.667170953,0
8.32565E-1,100,0.966136702,0,0.668683812,0
8.44592E-1,100,0.966602805,0,0.670196672,0
1E0,100,0.971645824,0,0.671709531,0
