Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.21298E-2,26.796283397,0.2048117,0.034285714,0.30237581,0
1.23501E-2,27.090581546,0.207758755,0.034285714,0.306695464,0
1.25133E-2,27.308567353,0.209927586,0.034285714,0.313174946,0
1.27513E-2,27.626588542,0.213070496,0.034285714,0.315334773,0
1.30216E-2,28.928748173,0.216608207,0.031428571,0.315334773,0
1.30867E-2,29.004390976,0.217455509,0.028571429,0.315334773,0
1.33096E-2,29.263473618,0.220343747,0.028571429,0.321814255,0
1.36466E-2,29.655108375,0.224669421,0.028571429,0.330453564,0
1.42192E-2,30.320468545,0.231909423,0.028571429,0.332613391,0
1.45519E-2,30.567291141,0.236055053,0.025714286,0.334773218,0
1.53704E-2,31.142323331,0.246065182,0.025714286,0.3412527,0
1.5533E-2,31.256573837,0.248022891,0.025714286,0.345572354,0
1.61371E-2,31.680972714,0.255206888,0.025714286,0.349892009,0
1.63206E-2,31.809933365,0.257362752,0.025714286,0.352051836,0
1.66121E-2,32.01472198,0.260760719,0.025714286,0.354211663,0
1.68614E-2,32.374635721,0.263642014,0.022857143,0.354211663,0
1.71007E-2,32.720083728,0.266386457,0.022857143,0.35637149,0
1.71253E-2,32.755600248,0.266667462,0.022857143,0.358531317,0
1.73322E-2,33.054318743,0.269022415,0.022857143,0.362850972,0
1.77008E-2,33.586527775,0.27318083,0.022857143,0.367170626,0
1.78483E-2,33.799553265,0.274832076,0.022857143,0.369330454,0
1.81303E-2,34.005515252,0.277966909,0.02,0.369330454,0
1.84815E-2,34.262111375,0.281834702,0.02,0.373650108,0
1.9081E-2,34.699970571,0.288339938,0.02,0.377969762,0
1.93865E-2,34.92312223,0.291610156,0.02,0.382289417,0
1.96542E-2,35.118716295,0.294451908,0.02,0.384449244,0
1.99411E-2,35.32826765,0.297471254,0.02,0.388768898,0
2.02744E-2,35.571758593,0.300947323,0.02,0.393088553,0
2.06025E-2,35.811377968,0.304334702,0.02,0.39524838,0
2.0994E-2,36.098695401,0.308335361,0.017142857,0.399568035,0
2.16068E-2,36.548823628,0.314504627,0.017142857,0.401727862,0
2.22645E-2,37.031907059,0.321004291,0.017142857,0.410367171,0
2.2747E-2,37.386336065,0.325695122,0.017142857,0.416846652,0
2.29591E-2,37.542206322,0.327737591,0.017142857,0.419006479,0
2.33364E-2,37.819347109,0.331338753,0.017142857,0.425485961,0
2.37021E-2,38.08792359,0.334792009,0.017142857,0.43412527,0
2.39234E-2,38.25052904,0.336865448,0.017142857,0.438444924,0
2.43774E-2,38.507009332,0.341077442,0.014285714,0.440604752,0
2.52019E-2,38.968203729,0.348592576,0.014285714,0.444924406,0
2.53246E-2,39.036841894,0.349696401,0.014285714,0.447084233,0
2.57114E-2,39.253190146,0.35315132,0.014285714,0.44924406,0
2.64245E-2,39.652031404,0.359425229,0.014285714,0.457883369,0
2.66972E-2,39.804527413,0.361792,0.014285714,0.462203024,0
2.72918E-2,40.137146258,0.366894124,0.014285714,0.466522678,0
2.75429E-2,40.277595763,0.369024102,0.014285714,0.468682505,0
2.82402E-2,40.667597847,0.374864194,0.014285714,0.47300216,0
2.85896E-2,40.863002716,0.377749822,0.014285714,0.477321814,0
2.90538E-2,41.122680822,0.381543628,0.014285714,0.481641469,0
3.00817E-2,41.54336204,0.389780392,0.011428571,0.48812095,0
3.30829E-2,42.725422648,0.412622027,0.011428571,0.490280778,0
3.40353E-2,43.100546108,0.419517509,0.011428571,0.492440605,0
3.44365E-2,43.25858477,0.422374328,0.011428571,0.494600432,0
3.50849E-2,43.51393828,0.426931323,0.011428571,0.496760259,0
3.57656E-2,43.782042357,0.431639122,0.011428571,0.501079914,0
3.68432E-2,44.206471875,0.438935813,0.011428571,0.503239741,0
3.80909E-2,44.697933695,0.447154263,0.011428571,0.505399568,0
3.85854E-2,44.892691095,0.450344859,0.011428571,0.507559395,0
3.89033E-2,45.017881965,0.452376415,0.011428571,0.514038877,0
4.00827E-2,45.311943064,0.459785401,0.008571429,0.524838013,0
4.09411E-2,45.50567095,0.465052601,0.008571429,0.52699784,0
4.22869E-2,45.809415968,0.473107361,0.008571429,0.535637149,0
4.43331E-2,46.271237553,0.484899659,0.008571429,0.539956803,0
4.55293E-2,46.541211395,0.491551937,0.008571429,0.542116631,0
4.87656E-2,47.271620594,0.508717359,0.008571429,0.546436285,0
6.14737E-2,50.139769339,0.566222932,0.008571429,0.548596112,0
6.45052E-2,50.82397358,0.578006277,0.008571429,0.55075594,0
6.54901E-2,51.046248328,0.581697723,0.008571429,0.552915767,0
6.67335E-2,51.326888183,0.586267234,0.008571429,0.555075594,0
6.81541E-2,51.6475077,0.591367039,0.008571429,0.557235421,0
6.95501E-2,51.962564299,0.596257354,0.008571429,0.561555076,0
7.01514E-2,52.098286045,0.598328142,0.008571429,0.563714903,0
7.33586E-2,52.68913944,0.609023265,0.005714286,0.563714903,0
8.60027E-2,55.018495347,0.646165703,0.005714286,0.56587473,0
8.9126E-2,55.5938808,0.654278468,0.005714286,0.568034557,0
9.06704E-2,55.878391988,0.658154077,0.005714286,0.570194384,0
9.13644E-2,56.006254058,0.659867654,0.005714286,0.572354212,0
9.36441E-2,56.426214134,0.665376943,0.005714286,0.576673866,0
9.52273E-2,56.717879993,0.669099341,0.005714286,0.578833693,0
9.59925E-2,56.858864322,0.670869127,0.005714286,0.580993521,0
9.77044E-2,57.174229565,0.674760204,0.005714286,0.585313175,0
9.82756E-2,57.279449982,0.676038059,0.005714286,0.591792657,0
1.02789E-1,58.110938909,0.685793553,0.005714286,0.593952484,0
1.05897E-1,58.68343559,0.692175813,0.005714286,0.598272138,0
1.06929E-1,58.873601218,0.69423882,0.005714286,0.600431965,0
1.08314E-1,59.128816635,0.696964448,0.005714286,0.602591793,0
1.11075E-1,59.637459451,0.702254207,0.005714286,0.60475162,0
1.14452E-1,60.259588271,0.708478363,0.005714286,0.606911447,0
1.16981E-1,60.725370327,0.712970609,0.005714286,0.613390929,0
1.19362E-1,61.164082208,0.717076977,0.005714286,0.615550756,0
1.21144E-1,61.492436859,0.72007433,0.005714286,0.617710583,0
1.21825E-1,61.617782205,0.72120185,0.005714286,0.61987041,0
1.53442E-1,67.442499576,0.76515839,0.005714286,0.622030238,0
2.17856E-1,79.625807198,0.822252189,0.002857143,0.622030238,0
2.27811E-1,81.508826389,0.828689256,0.002857143,0.624190065,0
2.37266E-1,83.297171948,0.834385376,0.002857143,0.626349892,0
2.43812E-1,84.535264575,0.83811196,0.002857143,0.628509719,0
3.25575E-1,100,0.873629788,0.002857143,0.630669546,0
3.26911E-1,100,0.874081356,0,0.630669546,0
3.30659E-1,100,0.875330667,0,0.632829374,0
3.49639E-1,100,0.881294928,0,0.634989201,0
3.50242E-1,100,0.881474841,0,0.637149028,0
3.78274E-1,100,0.889285814,0,0.639308855,0
3.87954E-1,100,0.891749338,0,0.641468683,0
4.2669E-1,100,0.900599737,0,0.64362851,0
4.72061E-1,100,0.909286709,0,0.645788337,0
8.03216E-1,100,0.944615163,0,0.647948164,0
8.14273E-1,100,0.945326134,0,0.650107991,0
9.40437E-1,100,0.9523111,0,0.652267819,0
1E0,100,0.955023823,0,0.654427646,0
