Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
6.02645E-2,51.124939344,0.459697517,0.004285714,0.412526998,0
8.25524E-2,54.494011767,0.5382078,0.002857143,0.412526998,0
8.53877E-2,54.922603397,0.546589166,0.002857143,0.414686825,0
9.46235E-2,56.318699503,0.571898824,0.002857143,0.416846652,0
1.08538E-1,58.421975687,0.60510769,0.002857143,0.419006479,0
1.09565E-1,58.577309987,0.60735714,0.002857143,0.421166307,0
1.18472E-1,59.923668491,0.62583105,0.002857143,0.425485961,0
1.48933E-1,64.528244526,0.677694124,0.002857143,0.427645788,0
1.59045E-1,66.056742876,0.691871558,0.002857143,0.429805616,0
1.78057E-1,68.930646126,0.715408923,0.002857143,0.431965443,0
1.88854E-1,71.459845187,0.727241705,0.001428571,0.431965443,0
1.94046E-1,72.675889243,0.732587515,0.001428571,0.43412527,0
1.96998E-1,73.367366144,0.73553487,0.001428571,0.436285097,0
2.0803E-1,75.951702771,0.745997945,0.001428571,0.438444924,0
2.18923E-1,78.503376113,0.755547039,0.001428571,0.440604752,0
2.45109E-1,84.637153625,0.775807486,0.001428571,0.442764579,0
2.67316E-1,89.838982292,0.790530684,0.001428571,0.447084233,0
3.01847E-1,97.927647738,0.809939286,0.001428571,0.44924406,0
3.10694E-1,100,0.814346495,0.001428571,0.451403888,0
3.77433E-1,100,0.841987426,0,0.451403888,0
4.14363E-1,100,0.854014303,0,0.453563715,0
4.27639E-1,100,0.857902459,0,0.455723542,0
4.85906E-1,100,0.872773971,0,0.457883369,0
5.20855E-1,100,0.880288919,0,0.460043197,0
6.53571E-1,100,0.90222087,0,0.462203024,0
7.45636E-1,100,0.913246438,0,0.464362851,0
8.01727E-1,100,0.918823239,0,0.466522678,0
8.11549E-1,100,0.919726886,0,0.468682505,0
8.4808E-1,100,0.922918083,0,0.470842333,0
1E0,100,0.933853781,0,0.47300216,0
